status,roi,frame_index,image_path,reason
removed,roi_01,4065,roi_01/roi_01_frame_004065.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4080,roi_01/roi_01_frame_004080.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4095,roi_01/roi_01_frame_004095.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4110,roi_01/roi_01_frame_004110.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4125,roi_01/roi_01_frame_004125.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4140,roi_01/roi_01_frame_004140.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4155,roi_01/roi_01_frame_004155.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4170,roi_01/roi_01_frame_004170.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4185,roi_01/roi_01_frame_004185.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4200,roi_01/roi_01_frame_004200.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4215,roi_01/roi_01_frame_004215.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4230,roi_01/roi_01_frame_004230.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4245,roi_01/roi_01_frame_004245.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4260,roi_01/roi_01_frame_004260.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4275,roi_01/roi_01_frame_004275.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4290,roi_01/roi_01_frame_004290.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4305,roi_01/roi_01_frame_004305.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4320,roi_01/roi_01_frame_004320.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4335,roi_01/roi_01_frame_004335.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4350,roi_01/roi_01_frame_004350.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4365,roi_01/roi_01_frame_004365.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4380,roi_01/roi_01_frame_004380.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4395,roi_01/roi_01_frame_004395.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4410,roi_01/roi_01_frame_004410.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4425,roi_01/roi_01_frame_004425.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4440,roi_01/roi_01_frame_004440.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4455,roi_01/roi_01_frame_004455.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4470,roi_01/roi_01_frame_004470.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4485,roi_01/roi_01_frame_004485.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4500,roi_01/roi_01_frame_004500.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4515,roi_01/roi_01_frame_004515.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4530,roi_01/roi_01_frame_004530.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4545,roi_01/roi_01_frame_004545.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4560,roi_01/roi_01_frame_004560.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4575,roi_01/roi_01_frame_004575.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4590,roi_01/roi_01_frame_004590.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4605,roi_01/roi_01_frame_004605.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4620,roi_01/roi_01_frame_004620.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4635,roi_01/roi_01_frame_004635.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4650,roi_01/roi_01_frame_004650.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4665,roi_01/roi_01_frame_004665.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4680,roi_01/roi_01_frame_004680.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4695,roi_01/roi_01_frame_004695.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4710,roi_01/roi_01_frame_004710.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4725,roi_01/roi_01_frame_004725.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4740,roi_01/roi_01_frame_004740.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4755,roi_01/roi_01_frame_004755.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4770,roi_01/roi_01_frame_004770.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4785,roi_01/roi_01_frame_004785.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4800,roi_01/roi_01_frame_004800.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4815,roi_01/roi_01_frame_004815.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4830,roi_01/roi_01_frame_004830.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4845,roi_01/roi_01_frame_004845.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4860,roi_01/roi_01_frame_004860.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4875,roi_01/roi_01_frame_004875.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4890,roi_01/roi_01_frame_004890.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4905,roi_01/roi_01_frame_004905.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4920,roi_01/roi_01_frame_004920.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4935,roi_01/roi_01_frame_004935.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4950,roi_01/roi_01_frame_004950.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4965,roi_01/roi_01_frame_004965.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4980,roi_01/roi_01_frame_004980.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,4995,roi_01/roi_01_frame_004995.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5010,roi_01/roi_01_frame_005010.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5025,roi_01/roi_01_frame_005025.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5040,roi_01/roi_01_frame_005040.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5055,roi_01/roi_01_frame_005055.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5070,roi_01/roi_01_frame_005070.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5085,roi_01/roi_01_frame_005085.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5100,roi_01/roi_01_frame_005100.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5115,roi_01/roi_01_frame_005115.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5130,roi_01/roi_01_frame_005130.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5145,roi_01/roi_01_frame_005145.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5160,roi_01/roi_01_frame_005160.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5175,roi_01/roi_01_frame_005175.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5190,roi_01/roi_01_frame_005190.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5205,roi_01/roi_01_frame_005205.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5220,roi_01/roi_01_frame_005220.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5235,roi_01/roi_01_frame_005235.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5250,roi_01/roi_01_frame_005250.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5265,roi_01/roi_01_frame_005265.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5280,roi_01/roi_01_frame_005280.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5295,roi_01/roi_01_frame_005295.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5310,roi_01/roi_01_frame_005310.jpg,not_target_blurry_or_low_quality_after_visual_review
kept,roi_01,5325,roi_01/roi_01_frame_005325.jpg,valid_target_after_visual_review
kept,roi_01,5340,roi_01/roi_01_frame_005340.jpg,valid_target_after_visual_review
kept,roi_01,5355,roi_01/roi_01_frame_005355.jpg,valid_target_after_visual_review
kept,roi_01,5370,roi_01/roi_01_frame_005370.jpg,valid_target_after_visual_review
removed,roi_01,5385,roi_01/roi_01_frame_005385.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5400,roi_01/roi_01_frame_005400.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5415,roi_01/roi_01_frame_005415.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5430,roi_01/roi_01_frame_005430.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5445,roi_01/roi_01_frame_005445.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5460,roi_01/roi_01_frame_005460.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5475,roi_01/roi_01_frame_005475.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5490,roi_01/roi_01_frame_005490.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5505,roi_01/roi_01_frame_005505.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5520,roi_01/roi_01_frame_005520.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5535,roi_01/roi_01_frame_005535.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5550,roi_01/roi_01_frame_005550.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5565,roi_01/roi_01_frame_005565.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5580,roi_01/roi_01_frame_005580.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5595,roi_01/roi_01_frame_005595.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5610,roi_01/roi_01_frame_005610.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5625,roi_01/roi_01_frame_005625.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5640,roi_01/roi_01_frame_005640.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5655,roi_01/roi_01_frame_005655.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5670,roi_01/roi_01_frame_005670.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5685,roi_01/roi_01_frame_005685.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5700,roi_01/roi_01_frame_005700.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5715,roi_01/roi_01_frame_005715.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5730,roi_01/roi_01_frame_005730.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5745,roi_01/roi_01_frame_005745.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5760,roi_01/roi_01_frame_005760.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5775,roi_01/roi_01_frame_005775.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5790,roi_01/roi_01_frame_005790.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5805,roi_01/roi_01_frame_005805.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5820,roi_01/roi_01_frame_005820.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5835,roi_01/roi_01_frame_005835.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5850,roi_01/roi_01_frame_005850.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5865,roi_01/roi_01_frame_005865.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5880,roi_01/roi_01_frame_005880.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5895,roi_01/roi_01_frame_005895.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5910,roi_01/roi_01_frame_005910.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5925,roi_01/roi_01_frame_005925.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5940,roi_01/roi_01_frame_005940.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5955,roi_01/roi_01_frame_005955.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5970,roi_01/roi_01_frame_005970.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,5985,roi_01/roi_01_frame_005985.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6000,roi_01/roi_01_frame_006000.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6015,roi_01/roi_01_frame_006015.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6030,roi_01/roi_01_frame_006030.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6045,roi_01/roi_01_frame_006045.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6060,roi_01/roi_01_frame_006060.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6075,roi_01/roi_01_frame_006075.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6090,roi_01/roi_01_frame_006090.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6105,roi_01/roi_01_frame_006105.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6120,roi_01/roi_01_frame_006120.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6135,roi_01/roi_01_frame_006135.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6150,roi_01/roi_01_frame_006150.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6165,roi_01/roi_01_frame_006165.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6180,roi_01/roi_01_frame_006180.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6195,roi_01/roi_01_frame_006195.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6210,roi_01/roi_01_frame_006210.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6225,roi_01/roi_01_frame_006225.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6240,roi_01/roi_01_frame_006240.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6255,roi_01/roi_01_frame_006255.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6270,roi_01/roi_01_frame_006270.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6285,roi_01/roi_01_frame_006285.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6300,roi_01/roi_01_frame_006300.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6315,roi_01/roi_01_frame_006315.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6330,roi_01/roi_01_frame_006330.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6345,roi_01/roi_01_frame_006345.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6360,roi_01/roi_01_frame_006360.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6375,roi_01/roi_01_frame_006375.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6390,roi_01/roi_01_frame_006390.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6405,roi_01/roi_01_frame_006405.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6420,roi_01/roi_01_frame_006420.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6435,roi_01/roi_01_frame_006435.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6450,roi_01/roi_01_frame_006450.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6465,roi_01/roi_01_frame_006465.jpg,not_target_blurry_or_low_quality_after_visual_review
kept,roi_01,6480,roi_01/roi_01_frame_006480.jpg,valid_target_after_visual_review
kept,roi_01,6495,roi_01/roi_01_frame_006495.jpg,valid_target_after_visual_review
kept,roi_01,6510,roi_01/roi_01_frame_006510.jpg,valid_target_after_visual_review
kept,roi_01,6525,roi_01/roi_01_frame_006525.jpg,valid_target_after_visual_review
kept,roi_01,6540,roi_01/roi_01_frame_006540.jpg,valid_target_after_visual_review
kept,roi_01,6555,roi_01/roi_01_frame_006555.jpg,valid_target_after_visual_review
kept,roi_01,6570,roi_01/roi_01_frame_006570.jpg,valid_target_after_visual_review
kept,roi_01,6585,roi_01/roi_01_frame_006585.jpg,valid_target_after_visual_review
kept,roi_01,6600,roi_01/roi_01_frame_006600.jpg,valid_target_after_visual_review
removed,roi_01,6615,roi_01/roi_01_frame_006615.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6630,roi_01/roi_01_frame_006630.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6645,roi_01/roi_01_frame_006645.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6660,roi_01/roi_01_frame_006660.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_01,6675,roi_01/roi_01_frame_006675.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,0,roi_02/roi_02_frame_000000.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,15,roi_02/roi_02_frame_000015.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,30,roi_02/roi_02_frame_000030.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,45,roi_02/roi_02_frame_000045.jpg,not_target_blurry_or_low_quality_after_visual_review
kept,roi_02,60,roi_02/roi_02_frame_000060.jpg,valid_target_after_visual_review
kept,roi_02,75,roi_02/roi_02_frame_000075.jpg,valid_target_after_visual_review
kept,roi_02,90,roi_02/roi_02_frame_000090.jpg,valid_target_after_visual_review
kept,roi_02,105,roi_02/roi_02_frame_000105.jpg,valid_target_after_visual_review
kept,roi_02,120,roi_02/roi_02_frame_000120.jpg,valid_target_after_visual_review
kept,roi_02,135,roi_02/roi_02_frame_000135.jpg,valid_target_after_visual_review
kept,roi_02,150,roi_02/roi_02_frame_000150.jpg,valid_target_after_visual_review
kept,roi_02,165,roi_02/roi_02_frame_000165.jpg,valid_target_after_visual_review
kept,roi_02,180,roi_02/roi_02_frame_000180.jpg,valid_target_after_visual_review
removed,roi_02,195,roi_02/roi_02_frame_000195.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,210,roi_02/roi_02_frame_000210.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,225,roi_02/roi_02_frame_000225.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,240,roi_02/roi_02_frame_000240.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,255,roi_02/roi_02_frame_000255.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,270,roi_02/roi_02_frame_000270.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,285,roi_02/roi_02_frame_000285.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,300,roi_02/roi_02_frame_000300.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,315,roi_02/roi_02_frame_000315.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,330,roi_02/roi_02_frame_000330.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,345,roi_02/roi_02_frame_000345.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,360,roi_02/roi_02_frame_000360.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,375,roi_02/roi_02_frame_000375.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,390,roi_02/roi_02_frame_000390.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,405,roi_02/roi_02_frame_000405.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,420,roi_02/roi_02_frame_000420.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,435,roi_02/roi_02_frame_000435.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,450,roi_02/roi_02_frame_000450.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,465,roi_02/roi_02_frame_000465.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,480,roi_02/roi_02_frame_000480.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,495,roi_02/roi_02_frame_000495.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,510,roi_02/roi_02_frame_000510.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,525,roi_02/roi_02_frame_000525.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,540,roi_02/roi_02_frame_000540.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,555,roi_02/roi_02_frame_000555.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,570,roi_02/roi_02_frame_000570.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,585,roi_02/roi_02_frame_000585.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,600,roi_02/roi_02_frame_000600.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,615,roi_02/roi_02_frame_000615.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,630,roi_02/roi_02_frame_000630.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,645,roi_02/roi_02_frame_000645.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,660,roi_02/roi_02_frame_000660.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,675,roi_02/roi_02_frame_000675.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,690,roi_02/roi_02_frame_000690.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,705,roi_02/roi_02_frame_000705.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,720,roi_02/roi_02_frame_000720.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,735,roi_02/roi_02_frame_000735.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,750,roi_02/roi_02_frame_000750.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,765,roi_02/roi_02_frame_000765.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,780,roi_02/roi_02_frame_000780.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,795,roi_02/roi_02_frame_000795.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,810,roi_02/roi_02_frame_000810.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,825,roi_02/roi_02_frame_000825.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,840,roi_02/roi_02_frame_000840.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,855,roi_02/roi_02_frame_000855.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,870,roi_02/roi_02_frame_000870.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,885,roi_02/roi_02_frame_000885.jpg,not_target_blurry_or_low_quality_after_visual_review
kept,roi_02,900,roi_02/roi_02_frame_000900.jpg,valid_target_after_visual_review
kept,roi_02,915,roi_02/roi_02_frame_000915.jpg,valid_target_after_visual_review
kept,roi_02,930,roi_02/roi_02_frame_000930.jpg,valid_target_after_visual_review
removed,roi_02,945,roi_02/roi_02_frame_000945.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,960,roi_02/roi_02_frame_000960.jpg,not_target_blurry_or_low_quality_after_visual_review
kept,roi_02,975,roi_02/roi_02_frame_000975.jpg,valid_target_after_visual_review
removed,roi_02,990,roi_02/roi_02_frame_000990.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1005,roi_02/roi_02_frame_001005.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1020,roi_02/roi_02_frame_001020.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1035,roi_02/roi_02_frame_001035.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1050,roi_02/roi_02_frame_001050.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1065,roi_02/roi_02_frame_001065.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1080,roi_02/roi_02_frame_001080.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1095,roi_02/roi_02_frame_001095.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1110,roi_02/roi_02_frame_001110.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1125,roi_02/roi_02_frame_001125.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1140,roi_02/roi_02_frame_001140.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1155,roi_02/roi_02_frame_001155.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1170,roi_02/roi_02_frame_001170.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1185,roi_02/roi_02_frame_001185.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1200,roi_02/roi_02_frame_001200.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1215,roi_02/roi_02_frame_001215.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1230,roi_02/roi_02_frame_001230.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1245,roi_02/roi_02_frame_001245.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1260,roi_02/roi_02_frame_001260.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1275,roi_02/roi_02_frame_001275.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1290,roi_02/roi_02_frame_001290.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1305,roi_02/roi_02_frame_001305.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1320,roi_02/roi_02_frame_001320.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1335,roi_02/roi_02_frame_001335.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1350,roi_02/roi_02_frame_001350.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1365,roi_02/roi_02_frame_001365.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1380,roi_02/roi_02_frame_001380.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1395,roi_02/roi_02_frame_001395.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1410,roi_02/roi_02_frame_001410.jpg,not_target_blurry_or_low_quality_after_visual_review
